DateTime,Alcohol,Fat,Carbs,Protein,Fasting
13/03/2020 00:00,0.0,404.8651890642336,992.7995612668348,586.3738935315981,
14/03/2020 00:00,0.0,763.7265217047766,1249.5279095724804,532.0419216573328,
15/03/2020 00:00,0.0,511.45357001326386,1107.3597482965674,535.4352052666901,
16/03/2020 00:00,0.0,497.0322731092006,1068.3202891247784,499.33136747485287,
17/03/2020 00:00,0.0,614.6336557384907,1198.3380750921285,475.03504078258163,
18/03/2020 00:00,0.0,688.4513452858909,986.5303150157094,540.2659659432761,
19/03/2020 00:00,0.0,652.129748585113,1058.1238264881802,487.2947662002646,
20/03/2020 00:00,0.0,529.741012620729,1141.8629915559184,629.0053377745063,
21/03/2020 00:00,0.0,561.677945689095,1030.0987852806616,443.84253368541374,
22/03/2020 00:00,0.0,477.0392831040426,1240.4353378481544,612.1694063712968,
23/03/2020 00:00,0.0,599.6682132799675,1456.431970662087,513.3208690721319,
24/03/2020 00:00,0.0,775.1278639589729,984.2263361307143,537.9451440412663,
25/03/2020 00:00,0.0,629.4245034180767,820.277446665272,569.989465997766,
26/03/2020 00:00,0.0,746.0209243925262,759.6867698542729,482.1850422997338,
27/03/2020 00:00,0.0,826.4791805930358,1092.9157345309031,571.8549030819182,
28/03/2020 00:00,0.0,550.6174999300094,1000.6303737772871,357.5473686771294,
29/03/2020 00:00,0.0,604.8126108375258,1157.4148901920746,476.80062800668367,
30/03/2020 00:00,0.0,923.1110362434367,1143.8675809646982,464.55623155953606,
31/03/2020 00:00,0.0,824.9863606172926,831.4209676094627,444.7896392576943,
01/04/2020 00:00,0.0,404.22538901533244,793.3209106933468,507.1027097152629,
02/04/2020 00:00,805.0,682.2650226682224,1173.267983262297,543.1449980909017,
03/04/2020 00:00,0.0,630.0755989658588,1144.3771902495923,562.1595999099584,
04/04/2020 00:00,0.0,741.5711699659329,1043.3527602940208,534.4526054320245,
05/04/2020 00:00,0.0,529.4278663895175,821.7141546761852,480.0583921063872,
06/04/2020 00:00,0.0,516.6528697745092,1204.8504272976984,542.14098626951,
07/04/2020 00:00,0.0,538.7304534353627,1348.9419181763099,527.457141691051,
08/04/2020 00:00,0.0,552.7896462632116,1170.036839239406,576.163370076161,
09/04/2020 00:00,0.0,740.0687625192169,967.4546996982883,566.616202175891,
10/04/2020 00:00,0.0,470.5378416249012,1128.0193898028072,521.8285848352377,
11/04/2020 00:00,0.0,545.947123505492,874.0994654319368,466.1648196303246,
12/04/2020 00:00,0.0,388.48332728230537,1310.4329284909827,480.82299065007516,
13/04/2020 00:00,0.0,765.9609061606703,1134.731980215317,487.012638421718,
14/04/2020 00:00,0.0,801.589063423204,801.7317558844182,501.08401996502465,
15/04/2020 00:00,0.0,585.8450868333888,1065.878615120137,536.0830256553852,
16/04/2020 00:00,0.0,589.7768357502148,1203.3942718421615,562.9104634076836,
17/04/2020 00:00,0.0,691.184956808191,1060.051428224406,516.9328784190774,
18/04/2020 00:00,0.0,829.0550709960645,1070.3387701407687,520.9674872740284,
19/04/2020 00:00,0.0,685.1624509211288,899.607602731491,528.5983783000003,
20/04/2020 00:00,0.0,535.8318377658595,1701.9773776746981,629.0456812120595,
21/04/2020 00:00,0.0,411.4589527818306,1483.2755439965554,604.4764645414226,
22/04/2020 00:00,0.0,479.4579545404291,1211.8398321390941,554.6737261613574,
23/04/2020 00:00,0.0,639.8846257921829,1533.173673279329,618.2910385153876,
24/04/2020 00:00,161.0,541.5307843678928,1776.6069488026635,688.3887271960672,
25/04/2020 00:00,0.0,656.3206403087524,1530.3526996120095,617.8253137176259,
26/04/2020 00:00,0.0,555.3552578081085,1912.8372973222336,645.7315777544436,
27/04/2020 00:00,0.0,487.15023177525444,1677.214230738733,687.985877244739,
28/04/2020 00:00,0.0,471.10072975383537,1660.976469210466,691.2413697853601,
29/04/2020 00:00,0.0,840.917858765386,1576.8883121348304,595.2280288700376,
30/04/2020 00:00,0.0,750.0133461397919,1587.7084826024277,719.8235613872184,
01/05/2020 00:00,0.0,863.6199234967744,1552.5837456784893,727.6410053613291,
02/05/2020 00:00,0.0,702.8933716019388,1545.5915094251452,592.2090085668864,
03/05/2020 00:00,805.0,571.9511598369967,1695.5560891720868,610.5697878215308,
04/05/2020 00:00,0.0,808.6510245361417,1431.5503786376983,731.4654409887714,
05/05/2020 00:00,0.0,625.5358198161614,1406.3391108296332,651.1887887246819,
06/05/2020 00:00,0.0,659.8136389891977,1397.824890842432,526.813323152889,
07/05/2020 00:00,0.0,624.2187088248049,1968.2178185818877,576.0191097160389,
08/05/2020 00:00,0.0,232.16793039665805,1695.4617223007044,645.0378224896511,
09/05/2020 00:00,0.0,846.6392266598051,1654.8085963024262,590.2174409829239,
10/05/2020 00:00,805.0,696.2855327042968,1409.6473593471824,635.1945737618136,
11/05/2020 00:00,0.0,674.5261132172488,1712.2016141214692,661.9437728210147,
12/05/2020 00:00,0.0,621.6602315934742,1579.017157638401,747.7352762420837,
13/05/2020 00:00,0.0,652.0627557521277,1638.5504094037149,642.5727650263326,
14/05/2020 00:00,0.0,549.3673436607565,1424.2083431445599,724.3525079743655,
15/05/2020 00:00,0.0,713.2382125614816,1628.848394335164,745.7256097222062,
16/05/2020 00:00,0.0,453.54172350611714,1523.709963122833,746.0585801611246,
17/05/2020 00:00,0.0,655.1192383835238,1462.1899917345663,677.085275603134,
18/05/2020 00:00,0.0,705.8124185270991,1732.1391404453047,542.2026511296615,
19/05/2020 00:00,0.0,603.1796669339082,1323.2125944645995,687.6494919242319,
20/05/2020 00:00,0.0,680.0671519835884,1701.659727576547,722.9039932688124,
21/05/2020 00:00,805.0,496.16985704837623,1723.2075040395393,655.135973673875,
22/05/2020 00:00,0.0,499.61338592904485,1441.6641384007767,764.6750322045149,
23/05/2020 00:00,0.0,661.956811338563,1452.3408769961559,711.5900136880475,
24/05/2020 00:00,0.0,721.604203373842,1559.8553773720475,694.0964026291671,
25/05/2020 00:00,0.0,376.89313650726905,1650.7665178831996,725.1828426723503,
26/05/2020 00:00,0.0,700.4727857399535,1572.4861014734395,680.0021910756527,
27/05/2020 00:00,322.0,556.6677974491945,1678.0412428345383,510.4313700362788,
28/05/2020 00:00,0.0,603.9711782134993,1917.3363374567318,630.0516629117781,
29/05/2020 00:00,161.0,449.16508031871996,1508.6109815530515,731.8300816348712,
30/05/2020 00:00,0.0,515.0316725747944,1291.2676052733843,611.5445195941022,
31/05/2020 00:00,0.0,760.426918946592,1748.6662449455175,646.5916496857836,
01/06/2020 00:00,0.0,634.4365554873289,1902.9966236669552,597.3098211658157,
02/06/2020 00:00,0.0,578.3249157692096,1670.6983053492024,767.0353557121061,
03/06/2020 00:00,0.0,614.2740723948103,1404.2052384363396,760.8895474450809,
04/06/2020 00:00,0.0,696.0435963296807,1577.6993746176638,606.9678662915562,
05/06/2020 00:00,0.0,689.4667569820506,1398.6657728419061,668.8378800233451,
06/06/2020 00:00,805.0,619.8713549464319,1715.7139889133305,619.1703571341571,
07/06/2020 00:00,0.0,777.5494799710502,1356.767727514282,696.8966783418826,
08/06/2020 00:00,805.0,761.0124559823998,1545.976818370924,690.5809846345397,
09/06/2020 00:00,0.0,685.8052239326034,1419.219191267097,708.7023342967959,
10/06/2020 00:00,0.0,637.3725906928595,1622.8284433242932,679.9151068624733,
11/06/2020 00:00,0.0,718.7383478411377,1534.0584981152035,836.1243723833081,
12/06/2020 00:00,980.0,672.4261019431597,1631.8171785850475,598.3245740993557,
13/06/2020 00:00,0.0,773.208009693803,1604.0230998939458,557.3637987338092,
14/06/2020 00:00,0.0,751.4407858596716,942.4013750096601,496.4145879579123,
15/06/2020 00:00,0.0,492.53572330860663,1232.8378714352239,425.92070406638396,
16/06/2020 00:00,0.0,483.3949719498696,1111.2221826682392,430.45226379964043,
17/06/2020 00:00,0.0,535.3313115054498,942.0647785841379,459.921120748122,
18/06/2020 00:00,0.0,761.7787231590344,1523.3667801170427,464.66866567410233,
19/06/2020 00:00,805.0,417.19828543588187,1205.7574300090826,462.7229138829964,
20/06/2020 00:00,0.0,683.2922475295791,1092.413100388125,551.0931370267247,
21/06/2020 00:00,0.0,678.9433172975498,1374.7368148063283,489.62865633487985,
22/06/2020 00:00,0.0,786.9574879226361,1451.5268096895893,509.2291255076512,
23/06/2020 00:00,0.0,654.3457232396248,1093.8371039835006,573.653966470056,
24/06/2020 00:00,0.0,448.66673227117343,1182.5315475582572,474.02064851311445,
25/06/2020 00:00,0.0,500.4870803125034,942.1594927594706,504.1272460777167,
26/06/2020 00:00,0.0,470.43060454379366,1093.5053048617578,541.9455991655749,
27/06/2020 00:00,0.0,557.377564545026,1084.1687403232233,403.5059319627867,
28/06/2020 00:00,0.0,605.3082883977698,1153.2688660518977,376.9056694629651,
29/06/2020 00:00,0.0,472.6653939601573,1179.8968861546618,540.7670397278633,
30/06/2020 00:00,0.0,828.5393687380591,1220.7691207890507,549.5208568340139,
01/07/2020 00:00,0.0,451.0870147864205,1162.7756781339926,643.8532080911447,
02/07/2020 00:00,805.0,811.7239622214349,902.0663272067504,529.4856925520086,
03/07/2020 00:00,0.0,789.997009244311,951.0759209666047,569.1843830354857,
04/07/2020 00:00,0.0,751.2708442080199,1021.6466284965388,508.2716413848416,
05/07/2020 00:00,0.0,536.3415079879387,1069.1966934538189,537.8336332951052,
06/07/2020 00:00,0.0,676.2308686888816,1309.1393722849805,620.035410504972,
07/07/2020 00:00,0.0,457.5548969706665,910.6709823664756,392.56043091246187,
08/07/2020 00:00,322.0,752.9724497295562,1055.665291329274,544.8169754543009,
09/07/2020 00:00,0.0,620.0120544926037,1291.541709678529,648.135203804642,
10/07/2020 00:00,0.0,574.7417710307975,1066.0220545906097,536.9220531525606,
11/07/2020 00:00,0.0,464.7944457014037,1202.8748169717082,619.0343777939709,
12/07/2020 00:00,0.0,295.5366739850827,1094.8824322729774,482.24727102823346,
13/07/2020 00:00,0.0,489.79698430017294,1166.22098631845,518.0771503501771,
14/07/2020 00:00,0.0,780.2277564077424,1078.8749421142827,522.0114821433152,
15/07/2020 00:00,0.0,575.6174871559015,1240.0717850911037,386.94453523847375,
16/07/2020 00:00,0.0,607.1406042894686,841.8898466668417,449.909330328988,
17/07/2020 00:00,0.0,718.499838368941,1054.603838490062,454.18749523696084,
18/07/2020 00:00,0.0,873.7652985456957,1173.3830818049755,569.3239646819517,
19/07/2020 00:00,0.0,808.8756284176612,1216.0651446411148,572.3291863410433,
20/07/2020 00:00,0.0,498.7347744848146,1388.731472095689,539.442186562392,
21/07/2020 00:00,0.0,367.7529728559502,1049.6155599641963,569.4461738113423,
22/07/2020 00:00,0.0,948.547924978514,1386.3067171349571,510.1510352366936,
23/07/2020 00:00,805.0,936.3138675740262,1001.3757112012593,592.1159001723726,
24/07/2020 00:00,0.0,655.4412355179531,1359.1563540780357,520.5273065579244,
25/07/2020 00:00,0.0,458.4840868464541,1267.144082805707,523.4718428456054,
26/07/2020 00:00,0.0,760.0355820756818,955.5774556662,504.06444200425534,
27/07/2020 00:00,0.0,615.4222023882977,1175.267062705328,561.0670286581857,
28/07/2020 00:00,0.0,614.7475483806076,1110.7775496042054,494.7280710032252,
29/07/2020 00:00,0.0,750.7519438191924,1232.6052268615001,578.585882631884,
30/07/2020 00:00,0.0,675.1405908278954,1079.8111140820042,452.0710515570396,
31/07/2020 00:00,0.0,469.9149870129824,1064.6956793808884,454.06502471630836,
01/08/2020 00:00,0.0,586.1598387639335,1366.4370248973132,561.2456053075903,
02/08/2020 00:00,0.0,719.2556453692818,1102.2302389979789,514.6873471250192,
03/08/2020 00:00,0.0,698.8840500246775,1268.756018354518,492.7665150308123,
04/08/2020 00:00,0.0,665.3722375383943,1079.436732692044,573.4034639485276,
05/08/2020 00:00,0.0,756.0120988542417,1419.9993866609543,483.56431515483496,
06/08/2020 00:00,0.0,581.1682066446693,997.8997667196112,507.9879247419778,
07/08/2020 00:00,0.0,654.1204196545747,1009.4541643755067,603.9536770042696,
08/08/2020 00:00,0.0,225.0,1874.4130926008625,752.348540748639,
09/08/2020 00:00,0.0,569.2972238312201,1519.9096496388545,754.3438926162196,
10/08/2020 00:00,0.0,733.1268926577119,1888.1933751095908,643.0724533839654,
11/08/2020 00:00,0.0,577.2967469391857,1760.5313043270662,733.8421742990682,
12/08/2020 00:00,805.0,567.0593021181899,1572.1630528190499,603.0628303338793,
13/08/2020 00:00,0.0,489.4038515103995,1273.6071750369115,605.5858275166763,
14/08/2020 00:00,0.0,765.4543955184346,1596.5227052310695,518.9726488425383,
15/08/2020 00:00,0.0,704.042541927977,1618.2934096360163,760.3720921139118,
16/08/2020 00:00,161.0,741.4309707061165,1810.0991919947871,608.1612090554353,
17/08/2020 00:00,0.0,396.96111513568496,1885.92049172322,652.4080452151765,
18/08/2020 00:00,0.0,608.3392441591394,1476.7023077541255,605.380539484303,
19/08/2020 00:00,0.0,592.1850139537491,1744.212717517873,701.7099148998084,
20/08/2020 00:00,0.0,592.1228196091954,1737.7723880824028,637.4619803569595,
21/08/2020 00:00,0.0,546.836281598076,1793.21428643388,581.7109865740231,
22/08/2020 00:00,0.0,583.2759233096979,1689.764184184398,686.4997538511636,
23/08/2020 00:00,0.0,744.702045665398,1250.3504156268814,573.9761985113863,
24/08/2020 00:00,0.0,371.76506729804305,1572.0239621450032,609.7556564810706,
25/08/2020 00:00,0.0,869.9347936841112,1391.9726365149552,533.5866531224351,
26/08/2020 00:00,0.0,695.3185518785723,1563.5309608747466,574.5625132681436,
27/08/2020 00:00,980.0,624.2851940858714,1776.4007625041008,670.7117501832287,
28/08/2020 00:00,0.0,752.422609760345,1654.9271504574951,542.1278377138245,
29/08/2020 00:00,805.0,434.0023094022613,1806.656355951538,571.1312565226971,
30/08/2020 00:00,0.0,540.2653778046131,1661.515705728437,659.8578650320316,
31/08/2020 00:00,0.0,613.6548166272753,1366.3013308595976,627.3835862344168,
01/09/2020 00:00,0.0,814.350650008344,1146.2475388169078,779.5221981575585,
02/09/2020 00:00,0.0,623.7229615479147,1626.7855771023262,770.0337927614626,
03/09/2020 00:00,805.0,690.7573806099948,1561.4932360567902,607.9246522349308,
04/09/2020 00:00,0.0,550.4068355486228,1424.1497669112612,693.4282571042089,
05/09/2020 00:00,0.0,695.7236793106113,1293.887095062752,704.9569534127671,
06/09/2020 00:00,0.0,856.4273450515517,1467.7462215749124,624.1512685185357,
07/09/2020 00:00,0.0,764.3961033760054,1564.9915327243402,570.2675078101078,
08/09/2020 00:00,0.0,619.0034416499863,1719.8580082671501,659.2620930415166,
09/09/2020 00:00,0.0,721.1912643808384,1633.9535946822364,649.6292595111534,
10/09/2020 00:00,0.0,707.9647888719736,1889.4521044910912,633.8541301817628,
11/09/2020 00:00,0.0,698.3893356791322,1413.591269911829,686.5390120898691,
12/09/2020 00:00,0.0,780.1137037161552,1758.590600570338,614.9562235796641,
13/09/2020 00:00,0.0,779.104490018058,1608.513773763171,590.8801471452514,
14/09/2020 00:00,0.0,612.8335894218906,1725.0404423413452,666.54497822099,
15/09/2020 00:00,0.0,716.6536732994988,1521.4273246122023,683.1582055541326,
16/09/2020 00:00,0.0,578.2821856434279,1792.9024673003062,589.4013033659968,
17/09/2020 00:00,161.0,505.385226497397,1653.1404565021437,715.6854366594648,
18/09/2020 00:00,0.0,593.6183429799618,1477.6999027148051,553.7711317334354,
19/09/2020 00:00,0.0,619.7024495151563,1597.8356747956261,625.3131924770614,
20/09/2020 00:00,0.0,405.6865664609711,1556.879945391322,644.5194878281435,
21/09/2020 00:00,0.0,746.1448955212572,1688.0521031148028,621.8265772408843,
22/09/2020 00:00,161.0,256.41106794867625,1387.6401851125884,626.0963715869284,
23/09/2020 00:00,0.0,996.5002868306535,1594.716693619175,772.2644689384869,
24/09/2020 00:00,0.0,832.7536830625031,1671.1553054768797,608.9469546576661,
25/09/2020 00:00,0.0,594.7638222367377,1605.944195294746,806.4733033483149,
26/09/2020 00:00,0.0,631.2725586761094,1842.449423990019,686.2276067838632,
27/09/2020 00:00,0.0,670.9012029342832,1739.3240993327895,665.5233082387196,
28/09/2020 00:00,0.0,550.4633476214929,1598.6534565866657,688.5744212032599,
29/09/2020 00:00,0.0,656.0035849242363,1639.0040375495812,811.7956649551171,
30/09/2020 00:00,805.0,610.5600030102758,1653.21979926676,600.3844197641131,
01/10/2020 00:00,0.0,617.2731831738196,1192.5939287500282,452.77492486381664,
02/10/2020 00:00,0.0,654.4972435698862,791.3815607803706,474.70802820568474,
03/10/2020 00:00,0.0,452.67374722221075,1065.7252667615176,521.9285888178737,
04/10/2020 00:00,0.0,635.3419127580424,852.8009677251832,416.4537325112456,
05/10/2020 00:00,0.0,652.0654457933595,1350.0905705427076,521.3403543591165,
06/10/2020 00:00,0.0,647.3946988830485,1109.047086399473,621.6128280048204,
07/10/2020 00:00,980.0,600.8628480161191,1085.1986290576679,529.0844434374867,
08/10/2020 00:00,0.0,783.6107997558652,1281.4235197659823,502.43887246148336,
09/10/2020 00:00,0.0,582.2569050909906,1196.0184635409773,482.91037307898233,
10/10/2020 00:00,0.0,660.6889974211306,916.8457874117428,573.9107022730939,
11/10/2020 00:00,0.0,805.1351670799487,1107.2370347450735,470.4500336057171,
12/10/2020 00:00,0.0,619.2842210972578,1059.6699448192508,630.7837552359549,
13/10/2020 00:00,0.0,658.9525411081195,805.9840800509103,636.0015848628615,
14/10/2020 00:00,0.0,616.9880740974888,995.7502780173031,535.4050479197073,
15/10/2020 00:00,0.0,797.044922131086,1086.9627420370362,519.3090947154013,
16/10/2020 00:00,0.0,595.2071841858502,1099.3088323314682,581.8395884944936,
17/10/2020 00:00,0.0,803.2528679339077,853.1983437380844,585.6879101336395,
18/10/2020 00:00,0.0,616.0156342226462,1327.2998049485457,471.6404961364351,
19/10/2020 00:00,0.0,513.9729373345177,1101.621449399541,488.4066920117979,
20/10/2020 00:00,0.0,721.7153780275063,1126.7595537989014,440.6591539190023,
21/10/2020 00:00,0.0,588.8698424429865,1192.1154949011707,544.5438963000435,
22/10/2020 00:00,0.0,713.7676213783869,978.1462742973392,559.9976730074135,
23/10/2020 00:00,0.0,261.5304080352959,1202.1440751638854,439.00446172832363,
24/10/2020 00:00,0.0,630.7027103558178,1053.926563716727,492.68806571103045,
25/10/2020 00:00,0.0,567.9532846677401,958.6146026835055,439.16476494511903,
26/10/2020 00:00,0.0,486.4600773182775,1223.2205488039717,466.07201138536976,
27/10/2020 00:00,0.0,555.3124647516271,1388.5012945843255,553.061023613578,
28/10/2020 00:00,0.0,552.550075520492,1250.4692872274497,475.99107599930323,
29/10/2020 00:00,0.0,623.5219176951716,1286.1359617252776,501.9504426380621,
30/10/2020 00:00,0.0,445.41092772653093,1026.2864908187862,422.36129632316107,
31/10/2020 00:00,0.0,672.6969603350614,832.4284487496778,531.2194125834799,
01/11/2020 00:00,0.0,814.4389960027813,1388.2247539779714,517.3436008093211,
02/11/2020 00:00,0.0,667.9253470879565,1489.8126800928567,476.26244499801027,
03/11/2020 00:00,0.0,739.2134622459163,1397.7052192785427,508.65914213905154,
04/11/2020 00:00,0.0,777.7659313728624,1059.5585309836451,530.8176928302066,
05/11/2020 00:00,0.0,796.9260841448638,912.1658190288081,471.10791106543934,
06/11/2020 00:00,0.0,882.4687235308762,928.177114392478,431.42424735989323,
07/11/2020 00:00,0.0,562.6077302327494,816.9281378294713,628.3344659612089,
08/11/2020 00:00,0.0,533.0046620032493,1100.6718486861919,482.00363771738364,
09/11/2020 00:00,0.0,735.7678625238392,1409.0220324548418,514.1943938087867,
10/11/2020 00:00,0.0,725.6159396537489,1094.5007262629963,580.6503841012188,
11/11/2020 00:00,0.0,734.7161654481181,1174.4181220626895,731.7433112542291,
12/11/2020 00:00,0.0,885.0531313237841,1367.6074535747575,445.33081300666805,
13/11/2020 00:00,980.0,631.5349376877967,1047.2628438701681,546.9896328235906,
14/11/2020 00:00,0.0,687.531135552235,1486.395662209527,477.5468628823536,
15/11/2020 00:00,0.0,497.6475860497309,1478.5769933495417,487.6725817253973,
16/11/2020 00:00,0.0,918.2683517367543,1096.399959037513,476.7872787395926,
17/11/2020 00:00,0.0,584.56643563677,1016.0438324765416,452.4607019319649,
18/11/2020 00:00,161.0,588.3908496982879,1245.5028483502563,517.5225182929203,
19/11/2020 00:00,0.0,583.1887647138872,1057.4455103466055,431.52983877710585,
20/11/2020 00:00,0.0,542.9390590830144,911.8200609278795,576.8084539907122,
21/11/2020 00:00,0.0,531.5259984055673,1350.6229576341364,523.3001761620025,
22/11/2020 00:00,0.0,559.2999218099142,1338.9605297098744,545.3460983740864,
23/11/2020 00:00,0.0,445.61754971312246,1147.992088677441,492.02868328322666,
24/11/2020 00:00,0.0,523.9820807644628,892.684344328928,497.9677639472951,
25/11/2020 00:00,0.0,893.1100200454287,1378.6852747808705,677.2538343100397,
26/11/2020 00:00,0.0,729.3134443915848,1619.3012719154474,590.1569620556504,
27/11/2020 00:00,0.0,754.997063858242,1510.0232137890941,638.5205739351999,
28/11/2020 00:00,0.0,788.9231863012835,1538.6032722145105,608.4231891672928,
29/11/2020 00:00,0.0,877.6081661889227,1783.9533679108006,606.5658713645391,
30/11/2020 00:00,0.0,390.85795555508105,1731.9722771360605,533.4097055624616,
01/12/2020 00:00,0.0,463.96577943631706,1848.0656824895702,740.3595953688,
02/12/2020 00:00,0.0,521.4973057792175,1421.6878197920937,618.8076748107738,
03/12/2020 00:00,0.0,566.5864774739043,1538.225517636392,729.802563309813,
04/12/2020 00:00,0.0,589.4231322709915,1736.6167051828202,724.1275392836576,
05/12/2020 00:00,0.0,569.6580303711845,1680.6541013823205,582.8400176090104,
06/12/2020 00:00,0.0,659.6067032728273,1875.8284688657718,594.6953258596293,
07/12/2020 00:00,0.0,634.7648777506042,1675.6966070627325,813.630177561341,
08/12/2020 00:00,0.0,532.4173026509363,1932.6596387389995,765.0555565156286,
09/12/2020 00:00,0.0,336.3009151066781,1697.2032043101653,658.1088892003138,
